episode,reward,r_f,r_h,r_d,action_mean_agent_0,action_mean_agent_1,action_mean_agent_2,action_mean_agent_3,action_mean_agent_4,action_mean_agent_5,action_mean_agent_6,action_mean_agent_7,action_std_agent_0,action_std_agent_1,action_std_agent_2,action_std_agent_3,action_std_agent_4,action_std_agent_5,action_std_agent_6,action_std_agent_7,saturation_ratio,tds_failed,max_freq_deviation_hz
0,-9530.375173568726,-9523.141796539523,-3.339688092470169,-3.893670469522476,0.03955434262752533,0.01918856054544449,-0.25446194410324097,0.10817619413137436,0.18815425038337708,-0.06451956927776337,0.02005019783973694,-0.08949963003396988,0.5440826416015625,0.5997389554977417,0.6058677434921265,0.6073180437088013,0.5736627578735352,0.5965518951416016,0.5050367712974548,0.6249860525131226,0.04375,1,10.090313079386037
